area,day,label
대전,2023-06-08,7
대전,2023-06-09,7
대전,2023-06-10,7
대전,2023-06-11,7
대전,2023-06-12,7
대전,2023-06-13,7
안동,2022-06-15,7
안동,2022-06-16,7
안동,2022-06-17,7
안동,2022-06-18,0
안동,2022-06-19,0
안동,2022-06-20,0
안동,2022-06-21,0
안동,2022-06-22,0
안동,2022-06-23,0
안동,2022-06-24,0
안동,2022-06-25,0
안동,2022-06-26,0
안동,2022-06-27,0
안동,2022-06-28,0
안동,2022-06-29,0
안동,2022-06-30,0
안동,2022-07-01,0
안동,2022-07-02,0
안동,2022-07-03,0
안동,2022-07-04,0
안동,2022-07-05,0
안동,2022-07-06,0
안동,2022-07-07,0
안동,2022-07-08,0
안동,2022-07-09,0
안동,2022-07-10,0
안동,2022-07-11,7
안동,2022-07-12,0
안동,2022-07-13,7
안동,2022-07-14,0
안동,2022-07-15,0
안동,2022-07-16,7
안동,2022-07-17,0
안동,2022-07-18,7
안동,2022-07-19,0
안동,2022-07-20,0
안동,2022-07-21,7
안동,2022-07-22,7
안동,2022-07-23,7
안동,2022-07-24,7
안동,2022-07-25,0
안동,2022-07-26,0
안동,2022-07-27,0
안동,2022-07-28,0
안동,2022-07-29,0
안동,2022-07-30,0
안동,2022-07-31,0
안동,2022-08-01,0
안동,2022-08-02,8
안동,2022-08-03,8
안동,2022-08-04,8
안동,2022-08-05,8
안동,2022-08-06,8
안동,2022-08-07,8
안동,2022-08-08,8
안동,2022-08-09,8
안동,2022-08-10,10
안동,2022-08-11,10
안동,2022-08-12,8
안동,2022-08-13,10
안동,2022-08-14,8
안동,2022-08-15,8
안동,2022-08-16,10
안동,2022-08-17,10
안동,2022-08-18,10
안동,2022-08-19,10
안동,2022-08-20,8
안동,2022-08-21,8
안동,2022-08-22,10
안동,2022-08-23,10
안동,2022-08-24,10
안동,2022-08-25,10
안동,2022-08-26,10
안동,2022-08-27,10
안동,2022-08-28,6
안동,2022-08-29,6
안동,2022-08-30,6
안동,2022-08-31,10
안동,2022-09-01,10
안동,2022-09-02,10
안동,2022-09-03,10
안동,2022-09-04,10
안동,2022-09-05,10
안동,2022-09-06,6
안동,2022-09-07,6
안동,2022-09-08,6
안동,2022-09-09,6
안동,2022-09-10,6
안동,2022-09-11,10
안동,2022-09-12,10
안동,2022-09-13,10
안동,2022-09-14,10
안동,2022-09-15,10
안동,2022-09-16,10
안동,2022-09-17,8
안동,2022-09-18,10
안동,2022-09-19,10
안동,2022-09-20,6
안동,2022-09-21,2
안동,2022-09-22,6
안동,2022-09-23,6
안동,2022-09-24,6
안동,2022-09-25,6
안동,2022-09-26,6
안동,2022-09-27,6
안동,2022-09-28,6
안동,2022-09-29,6
안동,2022-09-30,6
안동,2022-10-01,6
안동,2022-10-02,6
안동,2022-10-03,10
안동,2022-10-04,6
안동,2022-10-05,2
안동,2022-10-06,6
안동,2022-10-07,2
안동,2022-10-08,2
안동,2022-10-09,2
안동,2022-10-10,13
안동,2022-10-11,13
안동,2022-10-12,2
안동,2022-10-13,2
안동,2022-10-14,2
안동,2022-10-15,6
안동,2022-10-16,6
안동,2022-10-17,2
안동,2022-10-18,13
안동,2022-10-19,13
안동,2022-10-20,13
안동,2022-10-21,2
안동,2022-10-22,2
안동,2022-10-23,2
안동,2022-10-24,13
안동,2022-10-25,13
안동,2022-10-26,13
안동,2022-10-27,2
안동,2022-10-28,2
안동,2022-10-29,2
안동,2022-10-30,2
안동,2022-10-31,2
안동,2022-11-01,2
안동,2022-11-02,13
안동,2022-11-03,13
안동,2022-11-04,13
안동,2022-11-05,13
안동,2022-11-06,13
안동,2022-11-07,13
안동,2022-11-08,13
안동,2022-11-09,13
안동,2022-11-10,13
안동,2022-11-11,2
안동,2022-11-12,2
안동,2022-11-13,2
안동,2022-11-14,13
안동,2022-11-15,13
안동,2022-11-16,13
안동,2022-11-17,13
안동,2022-11-18,13
안동,2022-11-19,13
안동,2022-11-20,13
안동,2022-11-21,13
안동,2022-11-22,13
안동,2022-11-23,2
안동,2022-11-24,13
안동,2022-11-25,13
안동,2022-11-26,13
안동,2022-11-27,13
안동,2022-11-28,13
안동,2022-11-29,13
안동,2022-11-30,9
안동,2022-12-01,12
안동,2022-12-02,9
안동,2022-12-03,9
안동,2022-12-04,9
안동,2022-12-05,9
안동,2022-12-06,9
안동,2022-12-07,15
안동,2022-12-08,15
안동,2022-12-09,15
안동,2022-12-10,15
안동,2022-12-11,15
안동,2022-12-12,15
안동,2022-12-13,9
안동,2022-12-14,12
안동,2022-12-15,9
안동,2022-12-16,9
안동,2022-12-17,12
안동,2022-12-18,12
안동,2022-12-19,12
안동,2022-12-20,9
안동,2022-12-21,9
안동,2022-12-22,12
안동,2022-12-23,12
안동,2022-12-24,12
안동,2022-12-25,12
안동,2022-12-26,9
안동,2022-12-27,9
안동,2022-12-28,9
안동,2022-12-29,9
안동,2022-12-30,9
안동,2022-12-31,9
안동,2023-01-01,9
안동,2023-01-02,9
안동,2023-01-03,9
안동,2023-01-04,9
안동,2023-01-05,9
안동,2023-01-06,9
안동,2023-01-07,9
안동,2023-01-08,9
안동,2023-01-09,15
안동,2023-01-10,15
안동,2023-01-11,15
안동,2023-01-12,15
안동,2023-01-13,1
안동,2023-01-14,1
안동,2023-01-15,15
안동,2023-01-16,9
안동,2023-01-17,9
안동,2023-01-18,9
안동,2023-01-19,9
안동,2023-01-20,9
안동,2023-01-21,9
안동,2023-01-22,9
안동,2023-01-23,9
안동,2023-01-24,12
안동,2023-01-25,12
안동,2023-01-26,12
안동,2023-01-27,12
안동,2023-01-28,12
안동,2023-01-29,9
안동,2023-01-30,9
안동,2023-01-31,9
안동,2023-02-01,3
안동,2023-02-02,3
안동,2023-02-03,3
안동,2023-02-04,3
안동,2023-02-05,3
안동,2023-02-06,3
안동,2023-02-07,5
안동,2023-02-08,3
안동,2023-02-09,3
안동,2023-02-10,3
안동,2023-02-11,3
안동,2023-02-12,3
안동,2023-02-13,5
안동,2023-02-14,3
안동,2023-02-15,3
안동,2023-02-16,3
안동,2023-02-17,5
안동,2023-02-18,5
안동,2023-02-19,5
안동,2023-02-20,3
안동,2023-02-21,3
안동,2023-02-22,3
안동,2023-02-23,5
안동,2023-02-24,5
안동,2023-02-25,3
안동,2023-02-26,3
안동,2023-02-27,5
안동,2023-02-28,5
안동,2023-03-01,5
안동,2023-03-02,3
안동,2023-03-03,5
안동,2023-03-04,5
안동,2023-03-05,5
안동,2023-03-06,14
안동,2023-03-07,14
안동,2023-03-08,14
안동,2023-03-09,14
안동,2023-03-10,4
안동,2023-03-11,4
안동,2023-03-12,5
안동,2023-03-13,3
안동,2023-03-14,14
안동,2023-03-15,14
안동,2023-03-16,5
안동,2023-03-17,5
안동,2023-03-18,14
안동,2023-03-19,14
안동,2023-03-20,14
안동,2023-03-21,4
안동,2023-03-22,4
안동,2023-03-23,4
안동,2023-03-24,14
안동,2023-03-25,14
안동,2023-03-26,14
안동,2023-03-27,5
안동,2023-03-28,14
안동,2023-03-29,14
안동,2023-03-30,4
안동,2023-03-31,4
안동,2023-04-01,4
안동,2023-04-02,14
안동,2023-04-03,14
안동,2023-04-04,4
안동,2023-04-05,4
안동,2023-04-06,14
안동,2023-04-07,14
안동,2023-04-08,5
안동,2023-04-09,14
안동,2023-04-10,4
안동,2023-04-11,4
안동,2023-04-12,14
안동,2023-04-13,14
안동,2023-04-14,4
안동,2023-04-15,14
안동,2023-04-16,14
안동,2023-04-17,14
안동,2023-04-18,4
안동,2023-04-19,4
안동,2023-04-20,11
안동,2023-04-21,4
안동,2023-04-22,14
안동,2023-04-23,14
안동,2023-04-24,14
안동,2023-04-25,14
안동,2023-04-26,14
안동,2023-04-27,4
안동,2023-04-28,4
안동,2023-04-29,4
안동,2023-04-30,4
안동,2023-05-01,4
안동,2023-05-02,4
안동,2023-05-03,11
안동,2023-05-04,11
안동,2023-05-05,11
안동,2023-05-06,14
안동,2023-05-07,14
안동,2023-05-08,4
안동,2023-05-09,4
안동,2023-05-10,11
안동,2023-05-11,4
안동,2023-05-12,11
안동,2023-05-13,11
안동,2023-05-14,11
안동,2023-05-15,11
안동,2023-05-16,11
안동,2023-05-17,11
안동,2023-05-18,11
안동,2023-05-19,11
안동,2023-05-20,11
안동,2023-05-21,11
안동,2023-05-22,11
안동,2023-05-23,4
안동,2023-05-24,11
안동,2023-05-25,11
안동,2023-05-26,11
안동,2023-05-27,11
안동,2023-05-28,11
안동,2023-05-29,11
안동,2023-05-30,11
안동,2023-05-31,11
안동,2023-06-01,11
안동,2023-06-02,7
안동,2023-06-03,7
안동,2023-06-04,7
안동,2023-06-05,7
안동,2023-06-06,7
안동,2023-06-07,7
안동,2023-06-08,7
안동,2023-06-09,7
안동,2023-06-10,7
안동,2023-06-11,7
안동,2023-06-12,7
안동,2023-06-13,7
대구,2022-06-15,7
대구,2022-06-16,7
대구,2022-06-17,0
대구,2022-06-18,0
대구,2022-06-19,0
대구,2022-06-20,0
대구,2022-06-21,0
대구,2022-06-22,0
대구,2022-06-23,0
대구,2022-06-24,0
대구,2022-06-25,0
대구,2022-06-26,0
대구,2022-06-27,0
대구,2022-06-28,0
대구,2022-06-29,0
대구,2022-06-30,0
대구,2022-07-01,0
대구,2022-07-02,0
대구,2022-07-03,0
대구,2022-07-04,0
대구,2022-07-05,0
대구,2022-07-06,0
대구,2022-07-07,0
대구,2022-07-08,0
대구,2022-07-09,0
대구,2022-07-10,0
대구,2022-07-11,0
대구,2022-07-12,0
대구,2022-07-13,7
대구,2022-07-14,0
대구,2022-07-15,0
대구,2022-07-16,0
대구,2022-07-17,0
대구,2022-07-18,7
대구,2022-07-19,0
대구,2022-07-20,0
대구,2022-07-21,0
대구,2022-07-22,0
대구,2022-07-23,7
대구,2022-07-24,0
대구,2022-07-25,0
대구,2022-07-26,0
대구,2022-07-27,0
대구,2022-07-28,0
대구,2022-07-29,0
대구,2022-07-30,0
대구,2022-07-31,0
대구,2022-08-01,0
대구,2022-08-02,8
대구,2022-08-03,8
대구,2022-08-04,8
대구,2022-08-05,8
대구,2022-08-06,8
대구,2022-08-07,8
대구,2022-08-08,8
대구,2022-08-09,8
대구,2022-08-10,8
대구,2022-08-11,8
대구,2022-08-12,8
대구,2022-08-13,8
대구,2022-08-14,8
대구,2022-08-15,8
대구,2022-08-16,8
대구,2022-08-17,8
대구,2022-08-18,8
대구,2022-08-19,8
대구,2022-08-20,8
대구,2022-08-21,8
대구,2022-08-22,8
대구,2022-08-23,10
대구,2022-08-24,10
대구,2022-08-25,10
대구,2022-08-26,10
대구,2022-08-27,10
대구,2022-08-28,10
대구,2022-08-29,10
대구,2022-08-30,10
대구,2022-08-31,10
대구,2022-09-01,10
대구,2022-09-02,10
대구,2022-09-03,10
대구,2022-09-04,10
대구,2022-09-05,10
대구,2022-09-06,10
대구,2022-09-07,10
대구,2022-09-08,10
대구,2022-09-09,10
대구,2022-09-10,10
대구,2022-09-11,10
대구,2022-09-12,10
대구,2022-09-13,10
대구,2022-09-14,10
대구,2022-09-15,10
대구,2022-09-16,10
대구,2022-09-17,8
대구,2022-09-18,8
대구,2022-09-19,10
대구,2022-09-20,6
대구,2022-09-21,6
대구,2022-09-22,6
대구,2022-09-23,6
대구,2022-09-24,6
대구,2022-09-25,6
대구,2022-09-26,6
대구,2022-09-27,6
대구,2022-09-28,6
대구,2022-09-29,6
대구,2022-09-30,10
대구,2022-10-01,10
대구,2022-10-02,10
대구,2022-10-03,10
대구,2022-10-04,6
대구,2022-10-05,6
대구,2022-10-06,6
대구,2022-10-07,6
대구,2022-10-08,2
대구,2022-10-09,2
대구,2022-10-10,2
대구,2022-10-11,2
대구,2022-10-12,2
대구,2022-10-13,2
대구,2022-10-14,2
대구,2022-10-15,6
대구,2022-10-16,6
대구,2022-10-17,2
대구,2022-10-18,2
대구,2022-10-19,13
대구,2022-10-20,2
대구,2022-10-21,2
대구,2022-10-22,6
대구,2022-10-23,2
대구,2022-10-24,2
대구,2022-10-25,2
대구,2022-10-26,2
대구,2022-10-27,2
대구,2022-10-28,2
대구,2022-10-29,2
대구,2022-10-30,2
대구,2022-10-31,2
대구,2022-11-01,2
대구,2022-11-02,2
대구,2022-11-03,2
대구,2022-11-04,13
대구,2022-11-05,13
대구,2022-11-06,13
대구,2022-11-07,13
대구,2022-11-08,2
대구,2022-11-09,2
대구,2022-11-10,2
대구,2022-11-11,2
대구,2022-11-12,6
대구,2022-11-13,2
대구,2022-11-14,2
대구,2022-11-15,13
대구,2022-11-16,13
대구,2022-11-17,13
대구,2022-11-18,13
대구,2022-11-19,13
대구,2022-11-20,2
대구,2022-11-21,2
대구,2022-11-22,2
대구,2022-11-23,2
대구,2022-11-24,13
대구,2022-11-25,13
대구,2022-11-26,13
대구,2022-11-27,13
대구,2022-11-28,13
대구,2022-11-29,13
대구,2022-11-30,9
대구,2022-12-01,9
대구,2022-12-02,9
대구,2022-12-03,15
대구,2022-12-04,15
대구,2022-12-05,9
대구,2022-12-06,15
대구,2022-12-07,15
대구,2022-12-08,15
대구,2022-12-09,15
대구,2022-12-10,15
대구,2022-12-11,15
대구,2022-12-12,15
대구,2022-12-13,15
대구,2022-12-14,12
대구,2022-12-15,9
대구,2022-12-16,9
대구,2022-12-17,9
대구,2022-12-18,12
대구,2022-12-19,9
대구,2022-12-20,9
대구,2022-12-21,15
대구,2022-12-22,12
대구,2022-12-23,12
대구,2022-12-24,12
대구,2022-12-25,9
대구,2022-12-26,9
대구,2022-12-27,9
대구,2022-12-28,9
대구,2022-12-29,9
대구,2022-12-30,9
대구,2022-12-31,9
대구,2023-01-01,9
대구,2023-01-02,9
대구,2023-01-03,9
대구,2023-01-04,9
대구,2023-01-05,9
대구,2023-01-06,15
대구,2023-01-07,15
대구,2023-01-08,15
대구,2023-01-09,15
대구,2023-01-10,15
대구,2023-01-11,15
대구,2023-01-12,1
대구,2023-01-13,1
대구,2023-01-14,1
대구,2023-01-15,15
대구,2023-01-16,9
대구,2023-01-17,9
대구,2023-01-18,9
대구,2023-01-19,15
대구,2023-01-20,9
대구,2023-01-21,9
대구,2023-01-22,9
대구,2023-01-23,15
대구,2023-01-24,12
대구,2023-01-25,12
대구,2023-01-26,9
대구,2023-01-27,12
대구,2023-01-28,12
대구,2023-01-29,9
대구,2023-01-30,9
대구,2023-01-31,15
대구,2023-02-01,3
대구,2023-02-02,3
대구,2023-02-03,3
대구,2023-02-04,3
대구,2023-02-05,3
대구,2023-02-06,5
대구,2023-02-07,5
대구,2023-02-08,5
대구,2023-02-09,3
대구,2023-02-10,5
대구,2023-02-11,5
대구,2023-02-12,5
대구,2023-02-13,5
대구,2023-02-14,5
대구,2023-02-15,3
대구,2023-02-16,5
대구,2023-02-17,5
대구,2023-02-18,5
대구,2023-02-19,5
대구,2023-02-20,3
대구,2023-02-21,3
대구,2023-02-22,5
대구,2023-02-23,5
대구,2023-02-24,5
대구,2023-02-25,3
대구,2023-02-26,5
대구,2023-02-27,5
대구,2023-02-28,14
대구,2023-03-01,5
대구,2023-03-02,3
대구,2023-03-03,5
대구,2023-03-04,5
대구,2023-03-05,14
대구,2023-03-06,14
대구,2023-03-07,4
대구,2023-03-08,4
대구,2023-03-09,4
대구,2023-03-10,4
대구,2023-03-11,4
대구,2023-03-12,14
대구,2023-03-13,5
대구,2023-03-14,14
대구,2023-03-15,4
대구,2023-03-16,14
대구,2023-03-17,14
대구,2023-03-18,14
대구,2023-03-19,14
대구,2023-03-20,14
대구,2023-03-21,4
대구,2023-03-22,4
대구,2023-03-23,4
대구,2023-03-24,14
대구,2023-03-25,14
대구,2023-03-26,14
대구,2023-03-27,14
대구,2023-03-28,14
대구,2023-03-29,4
대구,2023-03-30,4
대구,2023-03-31,4
대구,2023-04-01,4
대구,2023-04-02,14
대구,2023-04-03,14
대구,2023-04-04,4
대구,2023-04-05,4
대구,2023-04-06,4
대구,2023-04-07,14
대구,2023-04-08,14
대구,2023-04-09,4
대구,2023-04-10,4
대구,2023-04-11,4
대구,2023-04-12,4
대구,2023-04-13,4
대구,2023-04-14,4
대구,2023-04-15,4
대구,2023-04-16,14
대구,2023-04-17,4
대구,2023-04-18,4
대구,2023-04-19,11
대구,2023-04-20,11
대구,2023-04-21,4
대구,2023-04-22,4
대구,2023-04-23,14
대구,2023-04-24,14
대구,2023-04-25,14
대구,2023-04-26,14
대구,2023-04-27,4
대구,2023-04-28,4
대구,2023-04-29,4
대구,2023-04-30,4
대구,2023-05-01,4
대구,2023-05-02,4
대구,2023-05-03,11
대구,2023-05-04,11
대구,2023-05-05,11
대구,2023-05-06,14
대구,2023-05-07,14
대구,2023-05-08,4
대구,2023-05-09,11
대구,2023-05-10,11
대구,2023-05-11,4
대구,2023-05-12,11
대구,2023-05-13,11
대구,2023-05-14,11
대구,2023-05-15,11
대구,2023-05-16,11
대구,2023-05-17,11
대구,2023-05-18,11
대구,2023-05-19,11
대구,2023-05-20,11
대구,2023-05-21,11
대구,2023-05-22,4
대구,2023-05-23,11
대구,2023-05-24,11
대구,2023-05-25,11
대구,2023-05-26,11
대구,2023-05-27,11
대구,2023-05-28,11
대구,2023-05-29,11
대구,2023-05-30,11
대구,2023-05-31,11
대구,2023-06-01,11
대구,2023-06-02,7
대구,2023-06-03,7
대구,2023-06-04,7
대구,2023-06-05,7
대구,2023-06-06,7
대구,2023-06-07,7
대구,2023-06-08,7
대구,2023-06-09,7
대구,2023-06-10,7
대구,2023-06-11,7
대구,2023-06-12,7
대구,2023-06-13,7
전주,2022-06-15,7
전주,2022-06-16,7
전주,2022-06-17,7
전주,2022-06-18,7
전주,2022-06-19,0
전주,2022-06-20,0
전주,2022-06-21,0
전주,2022-06-22,0
전주,2022-06-23,0
전주,2022-06-24,7
전주,2022-06-25,0
전주,2022-06-26,0
전주,2022-06-27,0
전주,2022-06-28,0
전주,2022-06-29,0
전주,2022-06-30,0
전주,2022-07-01,0
전주,2022-07-02,0
전주,2022-07-03,0
전주,2022-07-04,0
전주,2022-07-05,0
전주,2022-07-06,0
전주,2022-07-07,0
전주,2022-07-08,0
전주,2022-07-09,0
전주,2022-07-10,0
전주,2022-07-11,0
전주,2022-07-12,0
전주,2022-07-13,0
전주,2022-07-14,0
전주,2022-07-15,0
전주,2022-07-16,0
전주,2022-07-17,0
전주,2022-07-18,7
전주,2022-07-19,0
전주,2022-07-20,0
전주,2022-07-21,7
전주,2022-07-22,0
전주,2022-07-23,0
전주,2022-07-24,7
전주,2022-07-25,0
전주,2022-07-26,0
전주,2022-07-27,0
전주,2022-07-28,0
전주,2022-07-29,0
전주,2022-07-30,0
전주,2022-07-31,0
전주,2022-08-01,0
전주,2022-08-02,8
전주,2022-08-03,8
전주,2022-08-04,8
전주,2022-08-05,8
전주,2022-08-06,8
전주,2022-08-07,8
전주,2022-08-08,8
전주,2022-08-09,8
전주,2022-08-10,8
전주,2022-08-11,8
전주,2022-08-12,8
전주,2022-08-13,8
전주,2022-08-14,8
전주,2022-08-15,8
전주,2022-08-16,8
전주,2022-08-17,8
전주,2022-08-18,8
전주,2022-08-19,8
전주,2022-08-20,8
전주,2022-08-21,8
전주,2022-08-22,8
전주,2022-08-23,10
전주,2022-08-24,10
전주,2022-08-25,10
전주,2022-08-26,10
전주,2022-08-27,10
전주,2022-08-28,10
전주,2022-08-29,10
전주,2022-08-30,10
전주,2022-08-31,10
전주,2022-09-01,10
전주,2022-09-02,10
전주,2022-09-03,10
전주,2022-09-04,8
전주,2022-09-05,10
전주,2022-09-06,6
전주,2022-09-07,10
전주,2022-09-08,10
전주,2022-09-09,10
전주,2022-09-10,10
전주,2022-09-11,10
전주,2022-09-12,10
전주,2022-09-13,10
전주,2022-09-14,10
전주,2022-09-15,8
전주,2022-09-16,8
전주,2022-09-17,8
전주,2022-09-18,8
전주,2022-09-19,10
전주,2022-09-20,6
전주,2022-09-21,6
전주,2022-09-22,6
전주,2022-09-23,6
전주,2022-09-24,6
전주,2022-09-25,6
전주,2022-09-26,6
전주,2022-09-27,6
전주,2022-09-28,6
전주,2022-09-29,6
전주,2022-09-30,6
전주,2022-10-01,10
전주,2022-10-02,10
전주,2022-10-03,10
전주,2022-10-04,6
전주,2022-10-05,6
전주,2022-10-06,6
전주,2022-10-07,2
전주,2022-10-08,6
전주,2022-10-09,2
전주,2022-10-10,13
전주,2022-10-11,2
전주,2022-10-12,2
전주,2022-10-13,2
전주,2022-10-14,6
전주,2022-10-15,6
전주,2022-10-16,6
전주,2022-10-17,2
전주,2022-10-18,13
전주,2022-10-19,13
전주,2022-10-20,2
전주,2022-10-21,2
전주,2022-10-22,6
전주,2022-10-23,2
전주,2022-10-24,13
전주,2022-10-25,13
전주,2022-10-26,2
전주,2022-10-27,2
전주,2022-10-28,2
전주,2022-10-29,2
전주,2022-10-30,2
전주,2022-10-31,2
전주,2022-11-01,2
전주,2022-11-02,2
전주,2022-11-03,2
전주,2022-11-04,13
전주,2022-11-05,13
전주,2022-11-06,13
전주,2022-11-07,2
전주,2022-11-08,2
전주,2022-11-09,2
전주,2022-11-10,2
전주,2022-11-11,2
전주,2022-11-12,6
전주,2022-11-13,13
전주,2022-11-14,13
전주,2022-11-15,13
전주,2022-11-16,13
전주,2022-11-17,13
전주,2022-11-18,2
전주,2022-11-19,2
전주,2022-11-20,2
전주,2022-11-21,2
전주,2022-11-22,2
전주,2022-11-23,2
전주,2022-11-24,13
전주,2022-11-25,2
전주,2022-11-26,13
전주,2022-11-27,13
전주,2022-11-28,2
전주,2022-11-29,13
전주,2022-11-30,9
전주,2022-12-01,9
전주,2022-12-02,15
전주,2022-12-03,1
전주,2022-12-04,9
전주,2022-12-05,9
전주,2022-12-06,15
전주,2022-12-07,15
전주,2022-12-08,15
전주,2022-12-09,1
전주,2022-12-10,15
전주,2022-12-11,15
전주,2022-12-12,15
전주,2022-12-13,15
전주,2022-12-14,12
전주,2022-12-15,9
전주,2022-12-16,9
전주,2022-12-17,12
전주,2022-12-18,12
전주,2022-12-19,9
전주,2022-12-20,15
전주,2022-12-21,15
전주,2022-12-22,12
전주,2022-12-23,12
전주,2022-12-24,12
전주,2022-12-25,9
전주,2022-12-26,9
전주,2022-12-27,9
전주,2022-12-28,9
전주,2022-12-29,9
전주,2022-12-30,15
전주,2022-12-31,15
전주,2023-01-01,9
전주,2023-01-02,9
전주,2023-01-03,9
전주,2023-01-04,9
전주,2023-01-05,15
전주,2023-01-06,15
전주,2023-01-07,15
전주,2023-01-08,15
전주,2023-01-09,15
전주,2023-01-10,15
전주,2023-01-11,15
전주,2023-01-12,1
전주,2023-01-13,1
전주,2023-01-14,1
전주,2023-01-15,9
전주,2023-01-16,9
전주,2023-01-17,9
전주,2023-01-18,9
전주,2023-01-19,15
전주,2023-01-20,9
전주,2023-01-21,9
전주,2023-01-22,15
전주,2023-01-23,15
전주,2023-01-24,12
전주,2023-01-25,12
전주,2023-01-26,9
전주,2023-01-27,12
전주,2023-01-28,9
전주,2023-01-29,9
전주,2023-01-30,9
전주,2023-01-31,15
전주,2023-02-01,3
전주,2023-02-02,3
전주,2023-02-03,3
전주,2023-02-04,3
전주,2023-02-05,3
전주,2023-02-06,5
전주,2023-02-07,5
전주,2023-02-08,3
전주,2023-02-09,5
전주,2023-02-10,5
전주,2023-02-11,5
전주,2023-02-12,5
전주,2023-02-13,5
전주,2023-02-14,3
전주,2023-02-15,5
전주,2023-02-16,5
전주,2023-02-17,5
전주,2023-02-18,5
전주,2023-02-19,3
전주,2023-02-20,3
전주,2023-02-21,3
전주,2023-02-22,3
전주,2023-02-23,5
전주,2023-02-24,5
전주,2023-02-25,3
전주,2023-02-26,3
전주,2023-02-27,5
전주,2023-02-28,5
전주,2023-03-01,5
전주,2023-03-02,3
전주,2023-03-03,5
전주,2023-03-04,5
전주,2023-03-05,14
전주,2023-03-06,14
전주,2023-03-07,4
전주,2023-03-08,4
전주,2023-03-09,4
전주,2023-03-10,4
전주,2023-03-11,4
전주,2023-03-12,5
전주,2023-03-13,5
전주,2023-03-14,14
전주,2023-03-15,14
전주,2023-03-16,5
전주,2023-03-17,14
전주,2023-03-18,14
전주,2023-03-19,14
전주,2023-03-20,14
전주,2023-03-21,4
전주,2023-03-22,4
전주,2023-03-23,14
전주,2023-03-24,14
전주,2023-03-25,14
전주,2023-03-26,14
전주,2023-03-27,5
전주,2023-03-28,14
전주,2023-03-29,14
전주,2023-03-30,4
전주,2023-03-31,4
전주,2023-04-01,4
전주,2023-04-02,4
전주,2023-04-03,4
전주,2023-04-04,4
전주,2023-04-05,4
전주,2023-04-06,14
전주,2023-04-07,5
전주,2023-04-08,5
전주,2023-04-09,14
전주,2023-04-10,4
전주,2023-04-11,4
전주,2023-04-12,14
전주,2023-04-13,4
전주,2023-04-14,4
전주,2023-04-15,4
전주,2023-04-16,14
전주,2023-04-17,4
전주,2023-04-18,4
전주,2023-04-19,11
전주,2023-04-20,11
전주,2023-04-21,4
전주,2023-04-22,11
전주,2023-04-23,4
전주,2023-04-24,4
전주,2023-04-25,14
전주,2023-04-26,14
전주,2023-04-27,14
전주,2023-04-28,4
전주,2023-04-29,4
전주,2023-04-30,4
전주,2023-05-01,4
전주,2023-05-02,11
전주,2023-05-03,11
전주,2023-05-04,11
전주,2023-05-05,11
전주,2023-05-06,4
전주,2023-05-07,4
전주,2023-05-08,4
전주,2023-05-09,4
전주,2023-05-10,4
전주,2023-05-11,11
전주,2023-05-12,11
전주,2023-05-13,11
전주,2023-05-14,11
전주,2023-05-15,11
전주,2023-05-16,11
전주,2023-05-17,11
전주,2023-05-18,11
전주,2023-05-19,11
전주,2023-05-20,11
전주,2023-05-21,11
전주,2023-05-22,4
전주,2023-05-23,11
전주,2023-05-24,11
전주,2023-05-25,11
전주,2023-05-26,11
전주,2023-05-27,11
전주,2023-05-28,11
전주,2023-05-29,11
전주,2023-05-30,11
전주,2023-05-31,11
전주,2023-06-01,11
전주,2023-06-02,7
전주,2023-06-03,7
전주,2023-06-04,7
전주,2023-06-05,7
